Proj,Ample,Anderberg,ArithmeticMean,Barinel,Dice,DStar,Euclid,Fagge,Fleiss,GeometricMean,Goodman,Gp13,Hamann,Hamming,HarmonicMean,Jaccard,Kulczynski1,Kulczynski2,M1,M2,McCon,Minus,Muse,Naish1,Naish2,Ochiai,Ochiai2,Overlap,Qe,RogersTanimoto,Rogot1,Rogot2,RussellRao,Scott,SimpleMatching,Sokal,SorensenDice,Tarantula,Wong1,Wong2,Wong3,Zoltar,null,
Chart_1, 28,28,28,28,28,28,22181,28,2875,28,-,28,22181,22181,28,28,28,28,22181,28,28,28,28,-,28,28,28,28,28,22181,28,28,28,2876,22181,22181,28,28,28,-,-,28,28,
Chart_2, 76,50,50,48,50,50,15888,76,5297,51,-,76,15888,15888,76,50,50,76,15888,76,-,76,76,16439,76,51,50,51,48,15888,50,76,76,4634,15888,15888,50,48,76,-,-,76,51,
Chart_3, 7,7,7,7,7,7,87,7,5488,7,-,7,87,87,7,7,7,7,87,7,7,7,7,-,7,7,7,7,7,87,7,7,7,3470,87,87,7,7,7,-,-,7,7,
Chart_4, 13,57,57,115,57,57,22131,13,920,49,-,13,22131,22131,49,57,57,49,22131,13,49,13,13,-,13,49,98,148,115,22131,57,49,13,880,22131,22131,57,115,13,-,13,19,49,
Chart_5, 7,7,7,7,7,7,8484,7,5387,7,-,7,8484,8484,7,7,7,7,8484,7,7,7,7,-,7,7,7,7,7,8484,7,7,7,3993,8484,8484,7,7,7,-,-,7,7,
Chart_6, 5,81,68,81,81,81,21902,5,67,49,-,5,21902,21902,17,81,81,15,21902,5,15,5,5,-,5,49,81,49,81,21902,21727,17,5,67,21902,21902,81,81,5,-,-,15,49,
Chart_7, 28,28,28,28,28,28,15994,28,4698,28,-,28,15994,15994,28,28,28,28,15994,28,28,28,28,-,28,28,28,28,28,15994,28,28,28,4324,15994,15994,28,28,28,-,-,28,28,
Chart_8, -,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
Chart_9, 3,3,3,3,3,3,3,3,4927,3,3,3,3,3,3,3,3,3,3,3,3,3,3,-,3,3,3,3,3,3,3,3,3,2651,3,3,3,3,3,-,-,3,3,
Chart_10, 1,1,1,1,1,1,1,1,4906,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-,1,1,1,1,1,1,1,1,1,2464,1,1,1,1,1,1,1,1,1,
Chart_11, 15,15,15,15,15,15,16586,15,4434,15,-,15,16586,16586,15,15,15,15,16586,15,15,15,15,-,15,15,15,15,15,16586,15,15,15,3966,16586,16586,15,15,15,-,-,15,15,
Chart_12, -,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
Chart_13, 17,17,17,17,17,17,17,17,4924,17,17,17,17,17,17,17,17,17,17,17,17,17,17,-,17,17,17,17,17,17,17,17,17,2484,17,17,17,17,17,17,17,17,17,
Chart_14, 120,1,1,1,1,1,1,110,4495,1,-,110,1,1,1,1,1,1,1,110,1,22,110,-,110,1,1,1,1,1,1,1,110,3014,1,1,1,1,110,1,1,1,1,
Chart_15, 26,26,26,26,26,26,126,26,4891,26,-,26,126,126,26,26,26,26,126,26,26,26,26,8102,26,26,26,26,26,126,26,26,26,3464,126,126,26,26,26,-,-,26,26,
Chart_16, 78,12,12,2,12,12,2,12,3863,7,-,12,2,2,7,12,12,7,2,12,7,12,12,-,12,8,7,8,2,2,12,7,12,3171,2,2,12,2,12,2,7,7,8,
Chart_17, 2,2,2,2,2,2,102,2,4792,2,-,2,102,102,2,2,2,2,102,2,2,2,2,-,2,2,2,2,2,102,2,2,2,3292,102,102,2,2,2,-,-,2,2,
Chart_18, 6,6,6,6,6,6,6,6,3573,6,6,6,6,6,6,6,6,6,6,6,6,6,6,-,6,6,6,6,6,6,6,6,6,2095,6,6,6,6,6,6,6,6,6,
Chart_19, 243,5,5,5,5,5,5,243,4704,5,5,243,5,5,5,5,5,5,5,243,5,243,243,-,243,5,5,5,5,5,5,5,243,2616,5,5,5,5,243,5,5,5,5,
Chart_20, -,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
Chart_21, 2,2,2,2,2,2,2,2,4567,2,2,2,2,2,2,2,2,2,2,2,2,2,2,-,2,2,2,2,2,2,2,2,2,2101,2,2,2,2,2,2,2,2,2,
Chart_22, 40,1,1,1,1,1,1,38,3587,1,-,38,1,1,1,1,1,1,1,38,1,38,38,-,38,1,1,14,1,1,1,1,38,2412,1,1,1,1,38,1,35,1,1,
Chart_23, -,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
Chart_24, 2,2,2,2,2,2,2,2,4792,2,2,2,2,2,2,2,2,2,2,2,2,2,2,-,2,2,2,2,2,2,2,2,2,2088,2,2,2,2,2,2,2,2,2,
Chart_25, 1993,47,45,18,47,47,40,1993,4066,45,47,1993,40,40,45,47,47,47,40,1993,47,1993,1993,-,1993,47,40,18,18,40,45,45,1993,2414,40,40,47,18,1993,40,1701,47,47,
Chart_26, 132,132,132,488,132,132,132,132,1644,132,132,132,132,132,132,132,132,132,132,132,132,132,132,-,132,132,132,131,488,132,132,132,132,859,132,132,132,488,132,132,132,359,132,
Lang_1, 1809,-,-,-,-,-,6828,-,-,-,-,-,6828,6828,-,-,-,-,6828,-,-,-,-,6623,-,-,-,-,-,6828,7076,7078,-,-,6828,6828,-,-,-,-,-,-,-,
Lang_2, 456,333,329,49,333,333,55,342,-,119,-,342,55,55,49,333,333,49,55,342,49,74,342,-,342,128,100,128,49,55,330,49,342,-,55,55,333,49,342,55,209,49,128,
Lang_3, 3177,-,-,-,-,-,6211,-,-,-,-,-,6211,6211,-,-,-,-,6211,-,-,-,-,6027,-,-,-,-,-,6211,6480,6482,-,-,6211,6211,-,-,-,-,-,-,-,
Lang_4, 974,-,-,-,-,-,9117,-,-,-,-,-,9117,9117,-,-,-,-,9117,-,-,-,-,8799,-,-,-,-,-,9117,9252,9255,-,-,9117,9117,-,-,-,-,-,-,-,
Lang_5, 443,322,316,38,322,322,44,331,-,108,-,331,44,44,39,322,322,39,44,331,39,66,331,3976,331,117,89,117,38,44,319,39,331,-,44,44,322,38,331,44,198,38,117,
Lang_6, 960,-,-,-,-,-,9041,-,-,-,-,-,9041,9041,-,-,-,-,9041,-,-,-,-,8743,-,-,-,-,-,9041,9177,9180,-,-,9041,9041,-,-,-,-,-,-,-,
Lang_7, 3831,-,-,-,-,-,5260,-,-,-,-,-,5260,5260,-,-,-,-,5260,-,-,-,-,5109,-,-,-,-,-,5260,5543,5545,-,-,5260,5260,-,-,-,-,-,-,-,
Lang_8, -,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
Lang_9, -,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
Lang_10, -,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
Lang_11, -,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
Lang_12, -,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
Lang_13, -,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
Lang_14, -,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
Lang_15, -,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
Lang_16, -,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
Lang_17, 814,442,440,440,442,442,4977,442,234,440,-,442,4977,4977,442,442,442,442,4977,442,-,440,442,4728,442,442,440,442,440,4977,440,442,442,238,4977,4977,442,440,442,-,-,442,442,
Lang_18, -,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
Lang_19, -,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
Lang_20, -,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
Lang_21, -,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
Lang_22, 1612,-,-,-,-,-,6767,-,-,-,-,-,6767,6767,-,-,-,-,6767,-,-,-,-,6004,-,-,-,-,-,6767,6911,6915,-,-,6767,6767,-,-,-,-,-,-,-,
Lang_23, -,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
Lang_24, 5935,-,-,-,-,-,1770,-,-,-,-,-,1770,1770,-,-,-,-,1770,-,-,-,-,1278,-,-,-,-,-,1770,2178,2186,-,-,1770,1770,-,-,-,-,-,-,-,
Lang_25, 1475,564,523,368,564,564,368,564,-,470,-,564,368,368,369,564,564,369,368,564,-,369,523,-,564,491,489,491,368,368,558,369,564,-,368,368,564,368,564,-,-,475,491,
Lang_26, -,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
Lang_27, -,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
Lang_28, -,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
Lang_29, -,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
Lang_30, -,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
Lang_31, -,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
Lang_32, 2383,-,-,-,-,-,5359,-,-,-,-,-,5359,5359,-,-,-,-,5359,-,-,-,-,4754,-,-,-,-,-,5359,5588,5595,-,-,5359,5359,-,-,-,-,-,-,-,
Lang_33, -,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
Lang_34, -,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
Lang_35, -,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
Lang_36, 2137,888,786,628,888,888,609,888,-,767,-,888,609,609,638,888,888,646,609,888,-,632,786,1220,888,816,814,816,628,609,866,638,888,-,609,609,888,628,888,-,-,803,816,
Lang_37, -,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
Lang_38, -,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
Lang_39, 1484,-,-,-,-,-,5850,-,-,-,-,-,5850,5850,-,-,-,-,5850,-,-,-,-,4980,-,-,-,-,-,5850,6081,6091,-,-,5850,5850,-,-,-,-,-,-,-,
Lang_40, 1,1,1,1,1,1,1,1,588,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-,1,1,1,1,1,1,1,1,1,173,1,1,1,1,1,-,-,1,1,
Lang_41, 7,7,7,7,7,7,5332,7,246,7,-,7,5332,5332,7,7,7,7,5332,7,-,7,7,-,7,7,7,7,7,5332,7,7,7,239,5332,5332,7,7,7,-,-,7,7,
Lang_42, 13,13,13,13,13,13,5118,13,594,13,-,13,5118,5118,13,13,13,13,5118,13,13,13,13,-,13,13,13,13,13,5118,13,13,13,275,5118,5118,13,13,13,-,-,13,13,
Lang_43, 1,1,1,1,1,1,1,1,577,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-,1,1,1,1,1,1,1,1,1,101,1,1,1,1,1,1,1,1,1,
Lang_44, 20,20,20,20,20,20,20,20,528,20,-,20,20,20,20,20,20,20,20,20,20,20,20,-,20,20,20,20,20,20,20,20,20,239,20,20,20,20,20,-,-,20,20,
Lang_45, 16,16,16,16,16,16,16,16,525,16,16,16,16,16,16,16,16,16,16,16,16,16,16,-,16,16,16,16,16,16,16,16,16,116,16,16,16,16,16,16,16,16,16,
Lang_46, 3,3,3,3,3,3,3,3,514,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3531,3,3,3,3,3,3,3,3,3,156,3,3,3,3,3,-,-,3,3,
Lang_47, 4,2,2,2,2,2,2,4,456,2,-,4,2,2,4,2,2,4,2,4,-,4,4,-,4,2,2,2,2,2,2,4,4,250,2,2,2,2,4,-,-,4,2,
Lang_48, 2,2,2,2,2,2,7300,2,343,2,-,2,7300,7300,2,2,2,2,7300,2,2,2,2,-,2,2,2,2,2,7300,2,2,2,332,7300,7300,2,2,2,-,-,2,2,
Lang_49, 4,4,4,4,4,4,4,4,495,4,4,4,4,4,4,4,4,4,4,4,4,4,4,-,4,4,4,4,4,4,4,4,4,105,4,4,4,4,4,4,4,4,4,
Lang_50, 91,15,11,11,15,15,11,91,712,11,15,91,11,11,11,15,15,15,11,91,15,91,91,-,91,15,11,15,11,11,11,11,91,293,11,11,15,11,91,11,11,15,15,
Lang_51, -,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
Lang_52, 13,13,13,13,13,13,3590,13,473,13,-,13,3590,3590,13,13,13,13,3590,13,13,13,13,-,13,13,13,13,13,3590,13,13,13,246,3590,3590,13,13,13,-,-,13,13,
Lang_53, 32,32,32,32,32,32,5092,32,495,32,-,32,5092,5092,32,32,32,32,5092,32,32,32,32,5085,32,32,32,32,32,5092,32,32,32,298,5092,5092,32,32,32,-,-,32,32,
Lang_54, 2,2,2,2,2,2,2,2,471,2,-,2,2,2,2,2,2,2,2,2,2,2,2,-,2,2,2,2,2,2,2,2,2,215,2,2,2,2,2,-,-,2,2,
Lang_55, 9,9,9,9,9,9,4710,9,471,9,-,9,4710,4710,9,9,9,9,4710,9,9,9,9,-,9,9,9,9,9,4710,9,9,9,260,4710,4710,9,9,9,-,-,9,9,
Lang_56, -,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
Lang_57, 1,1,1,1,1,1,1,1,127,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-,1,1,1,1,1,1,1,1,1,84,1,1,1,1,1,1,1,1,1,
Lang_58, 8,8,8,8,8,8,8,8,494,8,-,8,8,8,8,8,8,8,8,8,8,8,8,-,8,8,8,8,8,8,8,8,8,229,8,8,8,8,8,-,-,8,8,
Lang_59, 1,1,1,1,1,1,1,1,479,1,-,1,1,1,1,1,1,1,1,1,1,1,1,-,1,1,1,1,1,1,1,1,1,222,1,1,1,1,1,-,-,1,1,
Lang_60, 3,3,3,3,3,3,3,3,503,3,3,3,3,3,3,3,3,3,3,3,3,3,3,6417,3,3,3,3,3,3,3,3,3,185,3,3,3,3,3,-,-,3,3,
Lang_61, 6,19,19,19,19,19,5752,6,346,19,-,6,5752,5752,6,19,19,6,5752,6,6,6,6,-,6,19,19,19,19,5752,19,6,6,252,5752,5752,19,19,6,-,-,6,19,
Lang_62, 7,7,7,7,7,7,3986,7,470,7,-,7,3986,3986,7,7,7,7,3986,7,7,7,7,3980,7,7,7,7,7,3986,7,7,7,258,3986,3986,7,7,7,-,-,7,7,
Lang_63, 1,1,1,1,1,1,1,1,514,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-,1,1,1,1,1,1,1,1,1,91,1,1,1,1,1,1,1,1,1,
Lang_64, 1,1,1,1,1,1,4702,1,421,1,-,1,4702,4702,1,1,1,1,4702,1,-,1,1,-,1,1,1,1,1,4702,1,1,1,243,4702,4702,1,1,1,-,-,1,1,
Lang_65, 6,6,6,6,6,6,4727,6,395,6,-,6,4727,4727,6,6,6,6,4727,6,6,6,6,-,6,6,6,6,6,4727,6,6,6,256,4727,4727,6,6,6,-,-,6,6,
Math_1, -,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
Math_2, 11,11,11,11,11,11,19623,11,5584,11,-,11,19623,19623,11,11,11,11,19623,11,11,11,11,-,11,11,11,11,11,19623,11,11,11,4721,19623,19623,11,11,11,-,-,11,11,
Math_3, 16,16,16,16,16,16,15312,16,5637,16,-,16,15312,15312,16,16,16,16,15312,16,16,16,16,-,16,16,16,16,16,15312,16,16,16,4303,15312,15312,16,16,16,-,-,16,16,
Math_4, 8,1,1,1,1,1,11473,8,5465,1,-,8,11473,11473,8,1,1,8,11473,8,-,8,8,-,8,1,1,1,1,11473,1,8,8,3637,11473,11473,1,1,8,-,-,8,1,
Math_5, 2,2,2,2,2,2,2,2,5540,2,2,2,2,2,2,2,2,2,2,2,2,2,2,-,2,2,2,2,2,2,2,2,2,1817,2,2,2,2,2,2,2,2,2,
Math_6, 274,205,205,214,205,205,205,392,2346,205,205,392,205,205,205,205,205,205,205,282,205,264,274,5903,392,205,205,224,214,205,205,205,392,1332,205,205,205,214,392,205,268,253,205,
Math_7, 6,6,6,6,6,6,6324,6,5308,6,-,6,6324,6324,6,6,6,6,6324,6,6,6,6,6324,6,6,6,6,6,6324,6,6,6,4325,6324,6324,6,6,6,-,-,6,6,
Math_8, 3,3,3,3,3,3,3,3,5453,3,3,3,3,3,3,3,3,3,3,3,3,3,3,-,3,3,3,3,3,3,3,3,3,1806,3,3,3,3,3,3,3,3,3,
Math_9, 2,2,2,2,2,2,2,2,5426,2,2,2,2,2,2,2,2,2,2,2,2,2,2,-,2,2,2,2,2,2,2,2,2,1805,2,2,2,2,2,2,2,2,2,
Math_10, 1,1,1,1,1,1,1,1,5088,1,-,1,1,1,1,1,1,1,1,1,1,1,1,-,1,1,1,1,1,1,1,1,1,2008,1,1,1,1,1,-,-,1,1,
Math_11, 9,9,9,9,9,9,9,9,5080,9,-,9,9,9,9,9,9,9,9,9,9,9,9,-,9,9,9,9,9,9,9,9,9,2015,9,9,9,9,9,-,-,9,9,
Math_12, -,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
Math_13, 28,28,28,28,28,28,24892,28,1708,28,-,28,24892,24892,28,28,28,28,24892,28,28,28,28,-,28,28,28,28,28,24892,28,28,28,1696,24892,24892,28,28,28,-,-,28,28,
Math_14, 1673,-,-,-,-,-,24993,-,1642,-,-,-,24993,24993,-,-,-,-,24993,-,-,-,-,24957,-,-,-,-,-,24993,25008,25022,-,1642,24993,24993,-,-,-,-,-,-,-,
Math_15, 2,2,2,2,2,2,21842,2,1818,2,-,2,21842,21842,2,2,2,2,21842,2,2,2,2,-,2,2,2,2,2,21842,2,2,2,1819,21842,21842,2,2,2,-,-,2,2,
Math_16, 124,1,1,1,1,1,12928,124,3712,5,-,124,12928,12928,124,1,1,124,12928,124,-,124,124,13498,124,5,1,5,1,12928,1,124,124,3409,12928,12928,1,1,124,-,-,124,5,
Math_17, 90,90,90,90,90,90,18315,90,3778,90,-,90,18315,18315,90,90,90,90,18315,90,90,90,90,-,90,90,90,90,90,18315,90,90,90,3579,18315,18315,90,90,90,-,-,90,90,
Math_18, -,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
Math_19, 15350,-,-,-,-,-,1803,-,-,-,-,-,1803,1803,-,-,-,-,1803,-,-,-,-,1800,-,-,-,-,-,1803,2021,2068,-,-,1803,1803,-,-,-,-,-,-,-,
Math_20, -,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
Math_21, -,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
Math_22, 16,1,1,1,1,1,1,16,4223,1,1,16,1,1,1,1,1,1,1,16,1,16,16,-,16,1,1,1,1,1,1,1,16,1527,1,1,1,1,16,1,1,1,1,
Math_23, 16,16,16,16,16,16,10331,16,4503,16,-,16,10331,10331,16,16,16,16,10331,16,16,16,16,10321,16,16,16,16,16,10331,16,16,16,3260,10331,10331,16,16,16,-,-,16,16,
Math_24, 17,17,17,17,17,17,10332,17,4503,17,-,17,10332,10332,17,17,17,17,10332,17,17,17,17,10318,17,17,17,17,17,10332,17,17,17,3100,10332,10332,17,17,17,-,-,17,17,
Math_25, -,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
Math_26, -,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
Math_27, 1,1,1,1,1,1,1,1,4093,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-,1,1,1,1,1,1,1,1,1,1415,1,1,1,1,1,-,-,1,1,
Math_28, 6,6,6,6,6,6,3627,6,4214,6,-,6,3627,3627,6,6,6,6,3627,6,6,6,6,-,6,6,6,6,6,3627,6,6,6,1932,3627,3627,6,6,6,-,-,6,6,
Math_29, 117,1,1,1,1,1,1,118,3293,1,1,118,1,1,1,1,1,1,1,118,1,117,117,-,118,1,1,1,1,1,1,1,118,1388,1,1,1,1,118,1,1,118,1,
Math_30, 9,9,9,9,9,9,9,9,4163,9,9,9,9,9,9,9,9,9,9,9,9,9,9,-,9,9,9,9,9,9,9,9,9,1433,9,9,9,9,9,-,-,9,9,
Math_31, 14,126,121,126,126,126,5997,14,271,94,-,14,5997,5997,17,126,126,14,5997,14,14,14,14,5992,14,94,126,94,126,5997,6109,17,14,271,5997,5997,126,126,14,-,-,14,94,
Math_32, 3,3,3,3,3,3,3,3,4613,3,3,3,3,3,3,3,3,3,3,3,3,3,3,-,3,3,3,3,3,3,3,3,3,1112,3,3,3,3,3,3,3,3,3,
Math_33, 31,31,31,31,31,31,14869,31,3894,31,-,31,14869,14869,31,31,31,31,14869,31,31,31,31,-,31,31,31,31,31,14869,31,31,31,3489,14869,14869,31,31,31,-,-,31,31,
Math_34, 1,1,1,1,1,1,1,1,4042,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-,1,1,1,1,1,1,1,1,1,1391,1,1,1,1,1,-,-,1,1,
Math_35, -,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
Math_36, 3,1,1,1,1,1,1,3,3385,1,-,3,1,1,3,1,1,3,1,3,-,3,3,-,3,1,1,1,1,1,1,3,3,1481,1,1,1,1,3,-,-,3,1,
Math_37, 205,8,8,6,8,8,6,205,3288,8,8,205,6,6,13,8,8,13,6,205,13,189,205,-,205,8,6,80,6,6,6,13,205,1379,6,6,8,6,205,6,15,129,8,
Math_38, 5,5,5,5,5,5,5,5,4324,5,5,5,5,5,5,5,5,5,5,5,5,5,5,-,5,5,5,5,5,5,5,5,5,1102,5,5,5,5,5,5,5,5,5,
Math_39, 29,29,29,29,29,29,19250,29,1537,29,-,29,19250,19250,29,29,29,29,19250,29,29,29,29,19259,29,29,29,29,29,19250,29,29,29,1537,19250,19250,29,29,29,-,-,29,29,
Math_40, 24,24,24,24,24,24,14696,24,3792,24,-,24,14696,14696,24,24,24,24,14696,24,24,24,24,14776,24,24,24,24,24,14696,24,24,24,3290,14696,14696,24,24,24,-,-,24,24,
Math_41, 6,6,6,6,6,6,6,6,4014,6,-,6,6,6,6,6,6,6,6,6,6,6,6,-,6,6,6,6,6,6,6,6,6,1514,6,6,6,6,6,-,-,6,6,
Math_42, 26,26,26,26,26,26,15088,26,3725,26,-,26,15088,15088,26,26,26,26,15088,26,26,26,26,-,26,26,26,26,26,15088,26,26,26,3401,15088,15088,26,26,26,-,-,26,26,
Math_43, 5,25,25,25,25,25,19584,5,938,15,-,5,19584,19584,11,25,25,11,19584,5,11,5,5,-,5,15,25,32,25,19584,25,11,5,932,19584,19584,25,25,5,-,5,11,15,
Math_44, 6,6,6,6,6,6,12451,6,657,6,-,6,12451,12451,6,6,6,6,12451,6,6,6,6,12569,6,6,6,6,6,12451,6,6,6,657,12451,12451,6,6,6,-,-,6,6,
Math_45, -,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
Math_46, 1,2,2,2,2,2,2,1,3188,2,2,1,2,2,2,2,2,2,2,1,2,1,1,2624,1,2,2,2,2,2,2,2,1,1285,2,2,2,2,1,-,-,2,2,
Math_47, 2,2,2,2,2,2,2,2,3165,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2637,2,2,2,2,2,2,2,2,2,1286,2,2,2,2,2,-,-,2,2,
Math_48, 6,6,6,6,6,6,8938,6,3696,6,-,6,8938,8938,6,6,6,6,8938,6,6,6,6,-,6,6,6,6,6,8938,6,6,6,2415,8938,8938,6,6,6,-,-,6,6,
Math_49, 7,7,7,7,7,7,7,7,3788,7,7,7,7,7,7,7,7,7,7,7,7,7,7,2965,7,7,7,7,7,7,7,7,7,1267,7,7,7,7,7,-,-,7,7,
Math_50, 1,1,1,1,1,1,1,1,3755,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-,1,1,1,1,1,1,1,1,1,979,1,1,1,1,1,1,1,1,1,
